anio,prov_id,grupo_edad,sexo,proy_pob,pob_est_2010,pob_est_2022
2014,6,60-69 años,femenino,695513,634985,774148
2014,6,60-69 años,masculino,596422,546377,660434
2014,6,70-79 años,femenino,460525,433495,554740
2014,6,70-79 años,masculino,331743,309294,409703
2014,6,80+ años,femenino,297674,273440,315700
2014,6,80+ años,masculino,143919,131016,164197
2014,10,20-39 años,femenino,59629,55342,69568
2014,10,20-39 años,masculino,60588,55022,67484
2014,10,40-49 años,femenino,22060,19393,29756
2014,10,40-49 años,masculino,21968,19217,28320
2014,10,50-59 años,femenino,17682,16431,21346
2014,10,50-59 años,masculino,17623,16388,20057
2014,10,60-69 años,femenino,13423,11449,16782
2014,10,60-69 años,masculino,12789,10681,15424
2014,10,70-79 años,femenino,8051,7217,10466
2014,10,70-79 años,masculino,6461,5499,8744
2014,10,80+ años,femenino,5063,4286,5677
2014,10,80+ años,masculino,2731,2316,3212
2014,14,20-39 años,femenino,545256,507593,590657
2014,14,20-39 años,masculino,544928,498838,566330
2014,14,40-49 años,femenino,206096,191413,267414
2014,14,40-49 años,masculino,197297,181180,251147
2014,14,50-59 años,femenino,180887,170765,203970
2014,14,50-59 años,masculino,167573,156517,187612
2014,14,60-69 años,femenino,154379,141195,171581
2014,14,60-69 años,masculino,131052,119457,146956
2014,14,70-79 años,femenino,104717,96107,125908
2014,14,70-79 años,masculino,75583,68845,92655
2014,14,80+ años,femenino,65808,59593,69646
2014,14,80+ años,masculino,31792,28366,36639
2014,18,20-39 años,femenino,163534,148775,197070
2014,18,20-39 años,masculino,157564,138900,184522
2014,18,40-49 años,femenino,58181,54902,76986
2014,18,40-49 años,masculino,54340,51230,71224
2014,18,50-59 años,femenino,50315,46132,60569
2014,18,50-59 años,masculino,47930,44558,54693
2014,18,60-69 años,femenino,36473,31320,48537
2014,18,60-69 años,masculino,34545,29139,43737
2014,18,70-79 años,femenino,22310,20115,29794
2014,18,70-79 años,masculino,17370,14897,24149
2014,18,80+ años,femenino,12679,10648,15796
2014,18,80+ años,masculino,6950,5930,8626
2014,22,20-39 años,femenino,176674,159894,189918
2014,22,20-39 años,masculino,170909,152280,176432
2014,22,40-49 años,femenino,60092,56286,74048
2014,22,40-49 años,masculino,56741,53574,68146
2014,22,50-59 años,femenino,50807,46586,55057
2014,22,50-59 años,masculino,48958,46076,49618
2014,22,60-69 años,femenino,34705,29566,42846
2014,22,60-69 años,masculino,32728,27792,38355
2014,22,70-79 años,femenino,20892,19108,24145
2014,22,70-79 años,masculino,16016,14645,18957
2014,22,80+ años,femenino,11140,9339,12530
2014,22,80+ años,masculino,6107,5221,6483
2014,26,20-39 años,femenino,88446,81868,92410
2014,26,20-39 años,masculino,90956,84211,90670
2014,26,40-49 años,femenino,33222,29538,44067
2014,26,40-49 años,masculino,33190,29708,42441
2014,26,50-59 años,femenino,26432,23806,30700
2014,26,50-59 años,masculino,26078,23880,28924
2014,26,60-69 años,femenino,18646,15686,23445
2014,26,60-69 años,masculino,17351,14908,21221
2014,26,70-79 años,femenino,10842,9358,14289
2014,26,70-79 años,masculino,8505,7362,11777
2014,26,80+ años,femenino,6053,4955,7728
2014,26,80+ años,masculino,3370,2882,4578
2014,30,20-39 años,femenino,194713,181868,216233
2014,30,20-39 años,masculino,194126,180087,209003
2014,30,40-49 años,femenino,75549,70409,96007
2014,30,40-49 años,masculino,73663,68190,91742
2014,30,50-59 años,femenino,66437,62229,75121
2014,30,50-59 años,masculino,61995,59068,70496
2014,30,60-69 años,femenino,53501,48478,62750
2014,30,60-69 años,masculino,47238,42986,54690
2014,30,70-79 años,femenino,36379,33533,43688
2014,30,70-79 años,masculino,26381,23320,33081
2014,30,80+ años,femenino,22652,20075,24813
2014,30,80+ años,masculino,10091,8892,12079
2014,34,20-39 años,femenino,84368,76229,97802
2014,34,20-39 años,masculino,81155,70895,90646
2014,34,40-49 años,femenino,30970,28654,38400
2014,34,40-49 años,masculino,29526,27768,35712
2014,34,50-59 años,femenino,25829,23495,29696
2014,34,50-59 años,masculino,25493,23061,27870
2014,34,60-69 años,femenino,17798,14822,23312
2014,34,60-69 años,masculino,17198,14406,21399
2014,34,70-79 años,femenino,10401,8864,13426
2014,34,70-79 años,masculino,9200,7985,11486
2014,34,80+ años,femenino,5247,4273,6494
2014,34,80+ años,masculino,3810,3032,4170
2014,38,20-39 años,femenino,113075,105651,129379
2014,38,20-39 años,masculino,110796,101644,123280
2014,38,40-49 años,femenino,40890,36462,58243
2014,38,40-49 años,masculino,38310,33503,54069
2014,38,50-59 años,femenino,32419,30416,41054
2014,38,50-59 años,masculino,29066,27544,36142
2014,38,60-69 años,femenino,23969,20884,32129
2014,38,60-69 años,masculino,21195,18578,27239
2014,38,70-79 años,femenino,13840,12105,20054
2014,38,70-79 años,masculino,11327,10108,15762
2014,38,80+ años,femenino,7021,5695,10245
2014,38,80+ años,masculino,4441,3560,6258
2014,42,20-39 años,femenino,49319,45815,53069
2014,42,20-39 años,masculino,50051,45954,51971
2014,42,40-49 años,femenino,20429,19045,24782
2014,42,40-49 años,masculino,20012,18718,23993
2014,42,50-59 años,femenino,17645,16205,19673
2014,42,50-59 años,masculino,17497,16307,18720
2014,42,60-69 años,femenino,14298,13111,15939
2014,42,60-69 años,masculino,13698,12477,14995
2014,42,70-79 años,femenino,9842,8773,11639
2014,42,70-79 años,masculino,7993,6999,9377
2014,42,80+ años,femenino,6178,5514,6443
2014,42,80+ años,masculino,3420,2871,3711
2014,46,20-39 años,femenino,60125,53370,65283
2014,46,20-39 años,masculino,59705,51953,61749
2014,46,40-49 años,femenino,20218,18037,26896
2014,46,40-49 años,masculino,19985,17795,25141
2014,46,50-59 años,femenino,16201,14518,18883
2014,46,50-59 años,masculino,16174,14637,17710
2014,46,60-69 años,femenino,11650,9652,14231
2014,46,60-69 años,masculino,11221,9320,13311
2014,46,70-79 años,femenino,6754,5966,8638
2014,46,70-79 años,masculino,5477,4606,6915
2014,46,80+ años,femenino,3975,3297,4183
2014,46,80+ años,masculino,2220,1883,2435
2014,50,20-39 años,femenino,285059,266341,307499
2014,50,20-39 años,masculino,285895,261436,296423
2014,50,40-49 años,femenino,106226,96901,137781
2014,50,40-49 años,masculino,100212,89448,128333
2014,50,50-59 años,femenino,91331,88760,105301
2014,50,50-59 años,masculino,82975,79980,93546
2014,50,60-69 años,femenino,78614,70866,90256
2014,50,60-69 años,masculino,67247,60727,76909
2014,50,70-79 años,femenino,50275,45239,66301
2014,50,70-79 años,masculino,37921,33912,50055
2014,50,80+ años,femenino,30177,26408,34214
2014,50,80+ años,masculino,16792,14439,19332
2014,54,20-39 años,femenino,177145,162165,208207
2014,54,20-39 años,masculino,173045,155091,192721
2014,54,40-49 años,femenino,61505,57984,78963
2014,54,40-49 años,masculino,59550,56352,73947
2014,54,50-59 años,femenino,50299,45206,59651
2014,54,50-59 años,masculino,50472,45901,55319
2014,54,60-69 años,femenino,33248,28190,45889
2014,54,60-69 años,masculino,32656,27668,42584
2014,54,70-79 años,femenino,19107,17122,24861
2014,54,70-79 años,masculino,16410,14726,21173
2014,54,80+ años,femenino,9889,7901,11888
2014,54,80+ años,masculino,6324,5338,7702
2014,58,20-39 años,femenino,96924,90479,113916
2014,58,20-39 años,masculino,97165,89346,112890
2014,58,40-49 años,femenino,38272,34094,52513
2014,58,40-49 años,masculino,36607,32379,49774
2014,58,50-59 años,femenino,29952,26119,38246
2014,58,50-59 años,masculino,28455,25478,34944
2014,58,60-69 años,femenino,20163,16248,27930
2014,58,60-69 años,masculino,18928,15578,24845
2014,58,70-79 años,femenino,10706,8759,16297
2014,58,70-79 años,masculino,8831,7152,13406
2014,58,80+ años,femenino,5698,4518,7653
2014,58,80+ años,masculino,3250,2558,4713
2014,62,20-39 años,femenino,105883,98731,116790
2014,62,20-39 años,masculino,106259,97534,112237
2014,62,40-49 años,femenino,41795,38618,54479
2014,62,40-49 años,masculino,40747,37029,51161
2014,62,50-59 años,femenino,34515,31598,40561
2014,62,50-59 años,masculino,33204,30736,37442
2014,62,60-69 años,femenino,25612,22279,31718
2014,62,60-69 años,masculino,24299,21262,28479
2014,62,70-79 años,femenino,14988,13017,20472
2014,62,70-79 años,masculino,12727,10919,16705
2014,62,80+ años,femenino,8562,7276,10724
2014,62,80+ años,masculino,5218,4282,6579
2014,66,20-39 años,femenino,203034,185945,231892
2014,66,20-39 años,masculino,197000,176250,221105
2014,66,40-49 años,femenino,70590,63301,94685
2014,66,40-49 años,masculino,66944,59968,86658
2014,66,50-59 años,femenino,55096,50972,68606
2014,66,50-59 años,masculino,51804,47734,62140
2014,66,60-69 años,femenino,40561,35107,51823
2014,66,60-69 años,masculino,36549,31824,45503
2014,66,70-79 años,femenino,23758,20969,32597
2014,66,70-79 años,masculino,19748,17581,25719
2014,66,80+ años,femenino,12897,10650,16843
2014,66,80+ años,masculino,8020,6587,10223
2014,70,20-39 años,femenino,109091,101152,123782
2014,70,20-39 años,masculino,110419,100247,120794
2014,70,40-49 años,femenino,41242,36950,54214
2014,70,40-49 años,masculino,39394,34288,51224
2014,70,50-59 años,femenino,34628,33234,40369
2014,70,50-59 años,masculino,31149,29374,36295
2014,70,60-69 años,femenino,28746,25711,33525
2014,70,60-69 años,masculino,24556,21884,27935
2014,70,70-79 años,femenino,17316,15054,23780
2014,70,70-79 años,masculino,12966,11129,17704
2014,70,80+ años,femenino,8945,7695,11203
2014,70,80+ años,masculino,5126,4332,6202
2014,74,20-39 años,femenino,71340,64821,84325
2014,74,20-39 años,masculino,70888,63709,81276
2014,74,40-49 años,femenino,26947,24266,38019
2014,74,40-49 años,masculino,27136,24266,35812
2014,74,50-59 años,femenino,22573,20529,28104
2014,74,50-59 años,masculino,22039,19991,26806
2014,74,60-69 años,femenino,17866,15477,21935
2014,74,60-69 años,masculino,16494,14298,20001
2014,74,70-79 años,femenino,10941,9198,14571
2014,74,70-79 años,masculino,8736,7306,11791
2014,74,80+ años,femenino,6289,5220,7210
2014,74,80+ años,masculino,3397,2706,4022
2014,78,20-39 años,femenino,50807,45102,55088
2014,78,20-39 años,masculino,55103,49924,53970
2014,78,40-49 años,femenino,17675,15361,24452
2014,78,40-49 años,masculino,19215,16783,24027
2014,78,50-59 años,femenino,12816,11045,16593
2014,78,50-59 años,masculino,14128,12308,15689
2014,78,60-69 años,femenino,7926,6612,11223
2014,78,60-69 años,masculino,7953,6479,10478
2014,78,70-79 años,femenino,4192,3507,5904
2014,78,70-79 años,masculino,3459,3089,4694
2014,78,80+ años,femenino,1940,1479,2836
2014,78,80+ años,masculino,1227,977,1783
2014,82,20-39 años,femenino,526911,493478,542694
2014,82,20-39 años,masculino,525345,486727,516588
2014,82,40-49 años,femenino,195591,183991,248080
2014,82,40-49 años,masculino,188447,175727,234691
2014,82,50-59 años,femenino,176460,167690,189388
2014,82,50-59 años,masculino,163673,156233,172779
2014,82,60-69 años,femenino,147543,134873,162011
2014,82,60-69 años,masculino,125937,114720,139891
2014,82,70-79 años,femenino,103949,99187,117583
2014,82,70-79 años,masculino,72907,68596,86373
2014,82,80+ años,femenino,72161,66143,68016
2014,82,80+ años,masculino,32920,30066,34882
2014,86,20-39 años,femenino,139901,129191,172285
2014,86,20-39 años,masculino,136443,124318,163848
2014,86,40-49 años,femenino,47217,42326,68767
2014,86,40-49 años,masculino,47232,42598,65744
2014,86,50-59 años,femenino,38077,36474,46317
2014,86,50-59 años,masculino,38051,36800,45336
2014,86,60-69 años,femenino,28935,25699,37115
2014,86,60-69 años,masculino,28225,24740,34899
2014,86,70-79 años,femenino,18164,16733,23080
2014,86,70-79 años,masculino,14843,13364,19512
2014,86,80+ años,femenino,10566,9389,12442
2014,86,80+ años,masculino,5991,5358,6986
2014,90,20-39 años,femenino,248609,226895,277243
2014,90,20-39 años,masculino,244911,218784,264035
2014,90,40-49 años,femenino,83924,76219,118471
2014,90,40-49 años,masculino,79965,71113,110814
2014,90,50-59 años,femenino,73899,71259,83873
2014,90,50-59 años,masculino,68105,66235,76264
2014,90,60-69 años,femenino,57094,48044,73095
2014,90,60-69 años,masculino,51888,42909,63375
2014,90,70-79 años,femenino,32714,30247,45021
2014,90,70-79 años,masculino,24789,21967,35168
2014,90,80+ años,femenino,19570,16585,23457
2014,90,80+ años,masculino,10612,9083,12330
2014,94,20-39 años,femenino,24400,20975,31592
2014,94,20-39 años,masculino,25745,22179,31407
2014,94,40-49 años,femenino,9450,8485,13327
2014,94,40-49 años,masculino,9517,8785,13127
2014,94,50-59 años,femenino,7384,5715,9796
2014,94,50-59 años,masculino,7968,6477,8873
2014,94,60-69 años,femenino,3632,2567,6666
2014,94,60-69 años,masculino,3844,2690,6599
2014,94,70-79 años,femenino,1459,1147,2695
2014,94,70-79 años,masculino,1265,967,2382
2014,94,80+ años,femenino,680,516,1197
2014,94,80+ años,masculino,357,253,711
2015,2,20-39 años,femenino,465473,484168,487711
2015,2,20-39 años,masculino,444658,454946,450632
2015,2,40-49 años,femenino,201582,187595,239774
2015,2,40-49 años,masculino,182900,164907,212440
2015,2,50-59 años,femenino,178373,183815,197626
2015,2,50-59 años,masculino,147726,148342,163778
2015,2,60-69 años,femenino,164306,161947,177234
2015,2,60-69 años,masculino,121382,118583,134881
2015,2,70-79 años,femenino,126567,122818,145588
2015,2,70-79 años,masculino,78870,75651,94649
2015,2,80+ años,femenino,100427,103481,100610
2015,2,80+ años,masculino,43592,43706,47994
2015,6,20-39 años,femenino,2508379,2386526,2616669
2015,6,20-39 años,masculino,2511911,2355157,2508060
2015,6,40-49 años,femenino,1014782,923540,1237642
2015,6,40-49 años,masculino,978281,878829,1150653
2015,6,50-59 años,femenino,856568,809178,953510
2015,6,50-59 años,masculino,794256,746141,867242
2015,6,60-69 años,femenino,708297,634985,774148
2015,6,60-69 años,masculino,607258,546377,660434
2015,6,70-79 años,femenino,470482,433495,554740
2015,6,70-79 años,masculino,339981,309294,409703
2015,6,80+ años,femenino,303482,273440,315700
2015,6,80+ años,masculino,146971,131016,164197
2015,10,20-39 años,femenino,60275,55342,69568
2015,10,20-39 años,masculino,61408,55022,67484
2015,10,40-49 años,femenino,22821,19393,29756
2015,10,40-49 años,masculino,22668,19217,28320
2015,10,50-59 años,femenino,17925,16431,21346
2015,10,50-59 años,masculino,17825,16388,20057
2015,10,60-69 años,femenino,13842,11449,16782
2015,10,60-69 años,masculino,13208,10681,15424
2015,10,70-79 años,femenino,8295,7217,10466
2015,10,70-79 años,masculino,6717,5499,8744
2015,10,80+ años,femenino,5217,4286,5677
2015,10,80+ años,masculino,2815,2316,3212
2015,14,20-39 años,femenino,551193,507593,590657
2015,14,20-39 años,masculino,551579,498838,566330
2015,14,40-49 años,femenino,210739,191413,267414
2015,14,40-49 años,masculino,202296,181180,251147
2015,14,50-59 años,femenino,182665,170765,203970
2015,14,50-59 años,masculino,169472,156517,187612
2015,14,60-69 años,femenino,156585,141195,171581
2015,14,60-69 años,masculino,132949,119457,146956
2015,14,70-79 años,femenino,107200,96107,125908
2015,14,70-79 años,masculino,77545,68845,92655
2015,14,80+ años,femenino,67135,59593,69646
2015,14,80+ años,masculino,32513,28366,36639
2015,18,20-39 años,femenino,166266,148775,197070
2015,18,20-39 años,masculino,160820,138900,184522
2015,18,40-49 años,femenino,59146,54902,76986
2015,18,40-49 años,masculino,55067,51230,71224
2015,18,50-59 años,femenino,50979,46132,60569
2015,18,50-59 años,masculino,48327,44558,54693
2015,18,60-69 años,femenino,37631,31320,48537
2015,18,60-69 años,masculino,35550,29139,43737
2015,18,70-79 años,femenino,22856,20115,29794
2015,18,70-79 años,masculino,18002,14897,24149
2015,18,80+ años,femenino,13136,10648,15796
2015,18,80+ años,masculino,7157,5930,8626
2015,22,20-39 años,femenino,180051,159894,189918
2015,22,20-39 años,masculino,174670,152280,176432
2015,22,40-49 años,femenino,61390,56286,74048
2015,22,40-49 años,masculino,57840,53574,68146
2015,22,50-59 años,femenino,51510,46586,55057
2015,22,50-59 años,masculino,49339,46076,49618
2015,22,60-69 años,femenino,36024,29566,42846
2015,22,60-69 años,masculino,33908,27792,38355
2015,22,70-79 años,femenino,21323,19108,24145
2015,22,70-79 años,masculino,16410,14645,18957
2015,22,80+ años,femenino,11572,9339,12530
2015,22,80+ años,masculino,6303,5221,6483
2015,26,20-39 años,femenino,89624,81868,92410
2015,26,20-39 años,masculino,92352,84211,90670
2015,26,40-49 años,femenino,34442,29538,44067
2015,26,40-49 años,masculino,34511,29708,42441
2015,26,50-59 años,femenino,26991,23806,30700
2015,26,50-59 años,masculino,26580,23880,28924
2015,26,60-69 años,femenino,19364,15686,23445
2015,26,60-69 años,masculino,18000,14908,21221
2015,26,70-79 años,femenino,11264,9358,14289
2015,26,70-79 años,masculino,8865,7362,11777
2015,26,80+ años,femenino,6322,4955,7728
2015,26,80+ años,masculino,3492,2882,4578
2015,30,20-39 años,femenino,196953,181868,216233
2015,30,20-39 años,masculino,196678,180087,209003
2015,30,40-49 años,femenino,77197,70409,96007
2015,30,40-49 años,masculino,75335,68190,91742
2015,30,50-59 años,femenino,67111,62229,75121
2015,30,50-59 años,masculino,62612,59068,70496
2015,30,60-69 años,femenino,54537,48478,62750
2015,30,60-69 años,masculino,48083,42986,54690
2015,30,70-79 años,femenino,37172,33533,43688
2015,30,70-79 años,masculino,27191,23320,33081
2015,30,80+ años,femenino,23222,20075,24813
2015,30,80+ años,masculino,10397,8892,12079
2015,34,20-39 años,femenino,85856,76229,97802
2015,34,20-39 años,masculino,83022,70895,90646
2015,34,40-49 años,femenino,31530,28654,38400
2015,34,40-49 años,masculino,29867,27768,35712
2015,34,50-59 años,femenino,26203,23495,29696
2015,34,50-59 años,masculino,25828,23061,27870
2015,34,60-69 años,femenino,18532,14822,23312
2015,34,60-69 años,masculino,17799,14406,21399
2015,34,70-79 años,femenino,10757,8864,13426
2015,34,70-79 años,masculino,9445,7985,11486
2015,34,80+ años,femenino,5484,4273,6494
2015,34,80+ años,masculino,3982,3032,4170
2015,38,20-39 años,femenino,114558,105651,129379
2015,38,20-39 años,masculino,112522,101644,123280
2015,38,40-49 años,femenino,42325,36462,58243
2015,38,40-49 años,masculino,39804,33503,54069
2015,38,50-59 años,femenino,32901,30416,41054
2015,38,50-59 años,masculino,29461,27544,36142
2015,38,60-69 años,femenino,24709,20884,32129
2015,38,60-69 años,masculino,21773,18578,27239
2015,38,70-79 años,femenino,14359,12105,20054
2015,38,70-79 años,masculino,11674,10108,15762
2015,38,80+ años,femenino,7354,5695,10245
2015,38,80+ años,masculino,4656,3560,6258
2015,42,20-39 años,femenino,49822,45815,53069
2015,42,20-39 años,masculino,50603,45954,51971
2015,42,40-49 años,femenino,20777,19045,24782
2015,42,40-49 años,masculino,20343,18718,23993
2015,42,50-59 años,femenino,17903,16205,19673
2015,42,50-59 años,masculino,17680,16307,18720
2015,42,60-69 años,femenino,14510,13111,15939
2015,42,60-69 años,masculino,13909,12477,14995
2015,42,70-79 años,femenino,10087,8773,11639
2015,42,70-79 años,masculino,8224,6999,9377
2015,42,80+ años,femenino,6327,5514,6443
2015,42,80+ años,masculino,3528,2871,3711
2015,46,20-39 años,femenino,61287,53370,65283
2015,46,20-39 años,masculino,60983,51953,61749
2015,46,40-49 años,femenino,20887,18037,26896
2015,46,40-49 años,masculino,20615,17795,25141
2015,46,50-59 años,femenino,16528,14518,18883
2015,46,50-59 años,masculino,16422,14637,17710
2015,46,60-69 años,femenino,12080,9652,14231
2015,46,60-69 años,masculino,11615,9320,13311
2015,46,70-79 años,femenino,6970,5966,8638
2015,46,70-79 años,masculino,5714,4606,6915
2015,46,80+ años,femenino,4126,3297,4183
2015,46,80+ años,masculino,2287,1883,2435
2015,50,20-39 años,femenino,288033,266341,307499
2015,50,20-39 años,masculino,289567,261436,296423
2015,50,40-49 años,femenino,109009,96901,137781
2015,50,40-49 años,masculino,103140,89448,128333
2015,50,50-59 años,femenino,91819,88760,105301
2015,50,50-59 años,masculino,83547,79980,93546
2015,50,60-69 años,femenino,79985,70866,90256
2015,50,60-69 años,masculino,68313,60727,76909
2015,50,70-79 años,femenino,51782,45239,66301
2015,50,70-79 años,masculino,39073,33912,50055
2015,50,80+ años,femenino,30984,26408,34214
2015,50,80+ años,masculino,17242,14439,19332
2015,54,20-39 años,femenino,180784,162165,208207
2015,54,20-39 años,masculino,177082,155091,192721
2015,54,40-49 años,femenino,62837,57984,78963
2015,54,40-49 años,masculino,60688,56352,73947
2015,54,50-59 años,femenino,51367,45206,59651
2015,54,50-59 años,masculino,51254,45901,55319
2015,54,60-69 años,femenino,34614,28190,45889
2015,54,60-69 años,masculino,33943,27668,42584
2015,54,70-79 años,femenino,19680,17122,24861
2015,54,70-79 años,masculino,16868,14726,21173
2015,54,80+ años,femenino,10399,7901,11888
2015,54,80+ años,masculino,6566,5338,7702
2015,58,20-39 años,femenino,97720,90479,113916
2015,58,20-39 años,masculino,98196,89346,112890
2015,58,40-49 años,femenino,39350,34094,52513
2015,58,40-49 años,masculino,37695,32379,49774
2015,58,50-59 años,femenino,30700,26119,38246
2015,58,50-59 años,masculino,29004,25478,34944
2015,58,60-69 años,femenino,21032,16248,27930
2015,58,60-69 años,masculino,19653,15578,24845
2015,58,70-79 años,femenino,11243,8759,16297
2015,58,70-79 años,masculino,9284,7152,13406
2015,58,80+ años,femenino,5980,4518,7653
2015,58,80+ años,masculino,3411,2558,4713
2015,62,20-39 años,femenino,107200,98731,116790
2015,62,20-39 años,masculino,107857,97534,112237
2015,62,40-49 años,femenino,42905,38618,54479
2015,62,40-49 años,masculino,41893,37029,51161
2015,62,50-59 años,femenino,35151,31598,40561
2015,62,50-59 años,masculino,33722,30736,37442
2015,62,60-69 años,femenino,26389,22279,31718
2015,62,60-69 años,masculino,24967,21262,28479
2015,62,70-79 años,femenino,15582,13017,20472
2015,62,70-79 años,masculino,13250,10919,16705
2015,62,80+ años,femenino,8881,7276,10724
2015,62,80+ años,masculino,5436,4282,6579
2015,66,20-39 años,femenino,206663,185945,231892
2015,66,20-39 años,masculino,201148,176250,221105
2015,66,40-49 años,femenino,72785,63301,94685
2015,66,40-49 años,masculino,68884,59968,86658
2015,66,50-59 años,femenino,56090,50972,68606
2015,66,50-59 años,masculino,52695,47734,62140
2015,66,60-69 años,femenino,41791,35107,51823
2015,66,60-69 años,masculino,37573,31824,45503
2015,66,70-79 años,femenino,24576,20969,32597
2015,66,70-79 años,masculino,20335,17581,25719
2015,66,80+ años,femenino,13440,10650,16843
2015,66,80+ años,masculino,8339,6587,10223
2015,70,20-39 años,femenino,110517,101152,123782
2015,70,20-39 años,masculino,112046,100247,120794
2015,70,40-49 años,femenino,42399,36950,54214
2015,70,40-49 años,masculino,40700,34288,51224
2015,70,50-59 años,femenino,34867,33234,40369
2015,70,50-59 años,masculino,31471,29374,36295
2015,70,60-69 años,femenino,29302,25711,33525
2015,70,60-69 años,masculino,24974,21884,27935
2015,70,70-79 años,femenino,17958,15054,23780
2015,70,70-79 años,masculino,13471,11129,17704
2015,70,80+ años,femenino,9220,7695,11203
2015,70,80+ años,masculino,5278,4332,6202
2015,74,20-39 años,femenino,72429,64821,84325
2015,74,20-39 años,masculino,72102,63709,81276
2015,74,40-49 años,femenino,27714,24266,38019
2015,74,40-49 años,masculino,27870,24266,35812
2015,74,50-59 años,femenino,22927,20529,28104
2015,74,50-59 años,masculino,22418,19991,26806
2015,74,60-69 años,femenino,18343,15477,21935
2015,74,60-69 años,masculino,16907,14298,20001
2015,74,70-79 años,femenino,11381,9198,14571
2015,74,70-79 años,masculino,9123,7306,11791
2015,74,80+ años,femenino,6526,5220,7210
2015,74,80+ años,masculino,3535,2706,4022
2015,78,20-39 años,femenino,52069,45102,55088
2015,78,20-39 años,masculino,56290,49924,53970
2015,78,40-49 años,femenino,18500,15361,24452
2015,78,40-49 años,masculino,20156,16783,24027
2015,78,50-59 años,femenino,13248,11045,16593
2015,78,50-59 años,masculino,14577,12308,15689
2015,78,60-69 años,femenino,8298,6612,11223
2015,78,60-69 años,masculino,8377,6479,10478
2015,78,70-79 años,femenino,4383,3507,5904
2015,78,70-79 años,masculino,3590,3089,4694
2015,78,80+ años,femenino,2060,1479,2836
2015,78,80+ años,masculino,1294,977,1783
2015,82,20-39 años,femenino,531049,493478,542694
2015,82,20-39 años,masculino,530014,486727,516588
2015,82,40-49 años,femenino,199854,183991,248080
2015,82,40-49 años,masculino,192779,175727,234691
2015,82,50-59 años,femenino,177617,167690,189388
2015,82,50-59 años,masculino,164644,156233,172779
2015,82,60-69 años,femenino,149906,134873,162011
2015,82,60-69 años,masculino,128104,114720,139891
2015,82,70-79 años,femenino,105373,99187,117583
2015,82,70-79 años,masculino,74129,68596,86373
2015,82,80+ años,femenino,73321,66143,68016
2015,82,80+ años,masculino,33453,30066,34882
2015,86,20-39 años,femenino,142404,129191,172285
2015,86,20-39 años,masculino,139071,124318,163848
2015,86,40-49 años,femenino,48934,42326,68767
2015,86,40-49 años,masculino,48649,42598,65744
2015,86,50-59 años,femenino,38418,36474,46317
2015,86,50-59 años,masculino,38311,36800,45336
2015,86,60-69 años,femenino,29750,25699,37115
2015,86,60-69 años,masculino,28984,24740,34899
2015,86,70-79 años,femenino,18585,16733,23080
2015,86,70-79 años,masculino,15253,13364,19512
2015,86,80+ años,femenino,10873,9389,12442
2015,86,80+ años,masculino,6156,5358,6986
2015,90,20-39 años,femenino,252397,226895,277243
2015,90,20-39 años,masculino,249009,218784,264035
2015,90,40-49 años,femenino,86702,76219,118471
2015,90,40-49 años,masculino,82714,71113,110814
2015,90,50-59 años,femenino,74061,71259,83873
2015,90,50-59 años,masculino,68128,66235,76264
2015,90,60-69 años,femenino,59068,48044,73095
2015,90,60-69 años,masculino,53580,42909,63375
2015,90,70-79 años,femenino,33608,30247,45021
2015,90,70-79 años,masculino,25699,21967,35168
2015,90,80+ años,femenino,20170,16585,23457
2015,90,80+ años,masculino,10872,9083,12330
2015,94,20-39 años,femenino,25037,20975,31592
2015,94,20-39 años,masculino,26460,22179,31407
2015,94,40-49 años,femenino,9750,8485,13327
2015,94,40-49 años,masculino,9812,8785,13127
2015,94,50-59 años,femenino,7686,5715,9796
2015,94,50-59 años,masculino,8206,6477,8873
2015,94,60-69 años,femenino,3911,2567,6666
2015,94,60-69 años,masculino,4155,2690,6599
2015,94,70-79 años,femenino,1555,1147,2695
2015,94,70-79 años,masculino,1365,967,2382
2015,94,80+ años,femenino,719,516,1197
2015,94,80+ años,masculino,382,253,711
2016,2,20-39 años,femenino,461590,484168,487711
2016,2,20-39 años,masculino,441624,454946,450632
2016,2,40-49 años,femenino,205902,187595,239774
2016,2,40-49 años,masculino,187633,164907,212440
2016,2,50-59 años,femenino,177386,183815,197626
2016,2,50-59 años,masculino,147712,148342,163778
2016,2,60-69 años,femenino,165041,161947,177234
2016,2,60-69 años,masculino,122242,118583,134881
2016,2,70-79 años,femenino,128142,122818,145588
2016,2,70-79 años,masculino,80035,75651,94649
2016,2,80+ años,femenino,100380,103481,100610
2016,2,80+ años,masculino,43718,43706,47994
2016,6,20-39 años,femenino,2519789,2386526,2616669
2016,6,20-39 años,masculino,2527981,2355157,2508060
2016,6,40-49 años,femenino,1039873,923540,1237642
2016,6,40-49 años,masculino,1003962,878829,1150653
2016,6,50-59 años,femenino,865005,809178,953510
2016,6,50-59 años,masculino,802785,746141,867242
2016,6,60-69 años,femenino,719825,634985,774148
2016,6,60-69 años,masculino,617343,546377,660434
2016,6,70-79 años,femenino,482287,433495,554740
2016,6,70-79 años,masculino,349702,309294,409703
2016,6,80+ años,femenino,309190,273440,315700
2016,6,80+ años,masculino,149948,131016,164197
2016,10,20-39 años,femenino,60832,55342,69568
2016,10,20-39 años,masculino,62155,55022,67484
2016,10,40-49 años,femenino,23650,19393,29756
